,Level_A,Level_B,Level_C,Level_D,ids
542,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1918 UDP-N-acetylglucosamine 1-carboxyvinyltransferase	K00790 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7],NGO1918
543,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_0394 UDP-N-acetylenolpyruvoylglucosamine reductase	K00075 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],NGO0394
544,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1532 murC; UDP-N-acetylmuramate--alanine ligase	K01924 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],NGO1532
545,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1535 murD; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	K01925 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],NGO1535
546,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],"NGO_1541 UDP-N-acetylmuramoylalanyl-D-glutamate--2	K01928 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",NGO1541
547,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1531 D-alanine--D-alanine ligase	K01921 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4],NGO1531
548,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1539 UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	K01929 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10],NGO1539
549,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1797 UDP diphosphate synthase	K00806 uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31],NGO1797
550,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1547 UDP pyrophosphate phosphatase	K06153 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27],NGO1547
551,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1537 phospho-N-acetylmuramoyl-pentapeptide-transferase	K01000 mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],NGO1537
552,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1533 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-UDP N-acetylglucosamine transferase	K02563 murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227],NGO1533
553,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1603 peptidoglycan transglycosylase	K03814 mtgA; monofunctional glycosyltransferase [EC:2.4.1.129],NGO1603
554,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_0099 peptidase	K05366 mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4],NGO0099
555,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_1542 penicillin-binding protein	K03587 ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4],NGO1542
556,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_0443 cytochrome C550	K07258 dacC; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4],NGO0443
557,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ngo00550],NGO_0107 peptidase S13	K07259 dacB; serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-],NGO0107
558,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00552 Teichoic acid biosynthesis [PATH:ngo00552],NGO_1547 UDP pyrophosphate phosphatase	K06153 bacA; undecaprenyl-diphosphatase [EC:3.6.1.27],NGO1547
560,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00543 Exopolysaccharide biosynthesis [PATH:ngo00543],NGO_1423 serine acetyltransferase	K00640 cysE; serine O-acetyltransferase [EC:2.3.1.30],NGO1423
561,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_2041 hypothetical protein	K03147 thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17],NGO2041
562,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_1160 phosphomethylpyrimidine kinase	K00941 thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7],NGO1160
563,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_0636 cysteine desulfurase	K04487 iscS; cysteine desulfurase [EC:2.8.1.7],NGO0636
565,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_0036 1-deoxy-D-xylulose-5-phosphate synthase	K01662 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7],NGO0036
566,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_2005 thiazole synthase	K03149 thiG; thiazole synthase [EC:2.8.1.10],NGO2005
567,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_2007 thiamine-phosphate pyrophosphorylase	K00788 thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],NGO2007
568,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_1575 thiamine monophosphate kinase	K00946 thiL; thiamine-monophosphate kinase [EC:2.7.4.16],NGO1575
569,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_1733 ribosome biogenesis GTPase RsgA	K06949 rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100],NGO1733
570,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ngo00730],NGO_0400 adenylate kinase	K00939 adk; adenylate kinase [EC:2.7.4.3],NGO0400
571,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],NGO_1134 GTP cyclohydrolase	K01497 ribA; GTP cyclohydrolase II [EC:3.5.4.25],NGO1134
572,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],"NGO_0704 3	K14652 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",NGO0704
573,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],NGO_0089 DeoR faimly transcriptional regulator	K11752 ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193],NGO0089
574,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],"NGO_0257 6	K00794 ribH; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]",NGO0257
575,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],NGO_0755 riboflavin synthase subunit alpha	K00793 ribE; riboflavin synthase [EC:2.5.1.9],NGO0755
576,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],NGO_0068 riboflavin kinase	K11753 ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2],NGO0068
577,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],NGO_0059 MFS transporter	K00484 hpaC; flavin reductase (NADH) [EC:1.5.1.36],NGO0059
578,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00740 Riboflavin metabolism [PATH:ngo00740],NGO_2140 aromatic acid decarboxylase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NGO2140
579,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ngo00750],NGO_0658 pyridoxamine 5'-phosphate oxidase	K00275 pdxH; pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5],NGO0658
580,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ngo00750],NGO_1283 MFS transporter	K00831 serC; phosphoserine aminotransferase [EC:2.6.1.52],NGO1283
581,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ngo00750],NGO_1786 4-hydroxythreonine-4-phosphate dehydrogenase	K00097 pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262],NGO1786
582,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ngo00750],NGO_1508 pyridoxine 5'-phosphate synthase	K03474 pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2],NGO1508
583,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ngo00750],NGO_0689 threonine synthase	K01733 thrC; threonine synthase [EC:4.2.3.1],NGO0689
584,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1568 L-aspartate oxidase	K00278 nadB; L-aspartate oxidase [EC:1.4.3.16],NGO1568
585,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1567 quinolinate synthetase	K03517 nadA; quinolinate synthase [EC:2.5.1.72],NGO1567
586,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1565 nicotinate-nucleotide pyrophosphorylase	K00767 nadC; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19],NGO1565
587,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_0962 nicotinate phosphoribosyltransferase	K00763 pncB; nicotinate phosphoribosyltransferase [EC:6.3.4.21],NGO0962
588,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1058 stationary phase survival protein SurE	K03787 surE; 5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6],NGO1058
589,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_2080 nicotinate-nucleotide adenylyltransferase	K00969 nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18],NGO2080
590,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_0654 NAD synthetase	K01916 nadE; NAD+ synthase [EC:6.3.1.5],NGO0654
592,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1933 amidase	K08281 pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-],NGO1933
593,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_0390 inorganic polyphosphate kinase	K00858 ppnK; NAD+ kinase [EC:2.7.1.23],NGO0390
594,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1470 pntA; NAD(P) transhydrogenase subunit alpha	K00324 pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1],NGO1470
595,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1472 pntB; pyridine nucleotide transhydrogenase	K00325 pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1],NGO1472
596,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_1061 gabD; succinate-semialdehyde dehydrogenase	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NGO1061
597,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ngo00760],NGO_0665 aldehyde dehydrogenase	K08324 sad; succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24],NGO0665
598,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_1236 acetolactate synthase 3 catalytic subunit	K01652 E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6],NGO1236
599,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_1235 acetolactate synthase	K01653 E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6],NGO1235
600,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_1233 ketol-acid reductoisomerase	K00053 ilvC; ketol-acid reductoisomerase [EC:1.1.1.86],NGO1233
601,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_0809 dihydroxy-acid dehydratase	K01687 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9],NGO0809
602,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_0436 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase	K00606 panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11],NGO0436
603,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_0437 pantothenate synthetase	K01918 panC; pantoate--beta-alanine ligase [EC:6.3.2.1],NGO0437
604,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_2001 pantothenate kinase	K01947 birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33],NGO2001
605,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_1307 flavoprotein	K13038 coaBC; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5],NGO1307
606,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_2085 phosphopantetheine adenylyltransferase	K00954 E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3],NGO2085
607,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_1671 dephospho-CoA kinase	K00859 coaE; dephospho-CoA kinase [EC:2.7.1.24],NGO1671
609,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_1665 branched-chain amino acid aminotransferase	K00826 E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42],NGO1665
610,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ngo00770],NGO_0620 aspartate decarboxylase	K01579 panD; aspartate 1-decarboxylase [EC:4.1.1.11],NGO0620
613,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ngo00780],NGO_1763 3-oxoacyl-ACP synthase	K09458 fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179],NGO1763
615,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ngo00780],NGO_2163 fabG; 3-ketoacyl-ACP reductase	K00059 fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],NGO2163
617,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ngo00780],NGO_1804 3-hydroxyacyl-ACP dehydratase	K02372 fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],NGO1804
618,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ngo00780],NGO_1666 enoyl-ACP reductase	K00208 fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],NGO1666
624,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ngo00780],NGO_0813 biotin synthase	K01012 bioB; biotin synthase [EC:2.8.1.6],NGO0813
625,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ngo00780],NGO_2001 pantothenate kinase	K01947 birA-coaX; biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33],NGO2001
626,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ngo00785],NGO_0792 octanoyltransferase	K03801 lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181],NGO0792
627,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00785 Lipoic acid metabolism [PATH:ngo00785],NGO_0793 lipoyl synthase	K03644 lipA; lipoyl synthase [EC:2.8.1.8],NGO0793
628,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_0387 GTP cyclohydrolase	K09007 folE2; GTP cyclohydrolase IB [EC:3.5.4.16],NGO0387
630,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],"NGO_0857 dienelactone hydrolase	K01633 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]",NGO0857
631,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_0323 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	K00950 folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3],NGO0323
632,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_1342 dihydropteroate synthase	K00796 folP; dihydropteroate synthase [EC:2.5.1.15],NGO1342
633,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_1694 diacylglycerol kinase	K00287 DHFR; dihydrofolate reductase [EC:1.5.1.3],NGO1694
634,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_0266 folylpolyglutamate synthase	K11754 folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17],NGO0266
635,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_1134 GTP cyclohydrolase	K01497 ribA; GTP cyclohydrolase II [EC:3.5.4.25],NGO1134
636,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],"NGO_0704 3	K14652 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]",NGO0704
637,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_2112 aminobenzoate synthetase	K03342 pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38],NGO2112
641,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ngo00790],NGO_1684 7-cyano-7-deazaguanine reductase	K09457 queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13],NGO1684
643,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_1694 diacylglycerol kinase	K00287 DHFR; dihydrofolate reductase [EC:1.5.1.3],NGO1694
644,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_0062 formate--tetrahydrofolate ligase	K01938 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3],NGO0062
646,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_0866 glyA; serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1],NGO0866
647,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_1224 phosphoribosylglycinamide formyltransferase	K11175 purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2],NGO1224
648,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_1466 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase	K00602 purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],NGO1466
650,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_1406 glycine cleavage system protein T	K00605 gcvT; aminomethyltransferase [EC:2.1.2.10],NGO1406
651,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_1357 thymidylate synthase	K00560 thyA; thymidylate synthase [EC:2.1.1.45],NGO1357
652,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_0929 5	K00297 metF; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54],NGO0929
653,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ngo00670],NGO_1977 5-formyltetrahydrofolate cyclo-ligase	K01934 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2],NGO1977
654,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_1926 glutamyl-tRNA synthetase	K01885 EARS; glutamyl-tRNA synthetase [EC:6.1.1.17],NGO1926
655,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_1403 glutamyl-tRNA reductase	K02492 hemA; glutamyl-tRNA reductase [EC:1.2.1.70],NGO1403
656,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],"NGO_0040 glutamate-1-semialdehyde aminotransferase	K01845 hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]",NGO0040
657,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_0385 delta-aminolevulinic acid dehydratase	K01698 hemB; porphobilinogen synthase [EC:4.2.1.24],NGO0385
658,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_0146 porphobilinogen deaminase	K01749 hemC; hydroxymethylbilane synthase [EC:2.5.1.61],NGO0146
659,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_0359 uroporphyrinogen-III synthase	K01719 hemD; uroporphyrinogen-III synthase [EC:4.2.1.75],NGO0359
660,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_0362 uroporphyrinogen decarboxylase	K01599 hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37],NGO0362
661,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_1580 coproporphyrinogen III oxidase	K02495 hemN; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3],NGO1580
662,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_1692 membrane protein	K08973 hemJ; protoporphyrinogen IX oxidase [EC:1.3.99.-],NGO1692
663,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00860 Porphyrin metabolism [PATH:ngo00860],NGO_0293 ferrochelatase	K01772 hemH; protoporphyrin/coproporphyrin ferrochelatase [EC:4.98.1.1 4.99.1.9],NGO0293
669,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ngo00130],NGO_0312 4-hydroxybenzoate polyprenyltransferase	K03179 ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39],NGO0312
670,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ngo00130],NGO_1345 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	K03182 ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98],NGO1345
671,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ngo00130],NGO_2140 aromatic acid decarboxylase	K03186 ubiX; flavin prenyltransferase [EC:2.5.1.129],NGO2140
673,09100 Metabolism,09108 Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ngo00130],"NGO_0321 ubiquinone biosynthesis methyltransferase UbiE	K03183 ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]",NGO0321
674,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_0036 1-deoxy-D-xylulose-5-phosphate synthase	K01662 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7],NGO0036
675,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_1799 1-deoxy-D-xylulose 5-phosphate reductoisomerase	K00099 dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],NGO1799
676,09100 Metabolism,09109 Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ngo00900],NGO_0972 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	K00991 ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60],NGO0972
