,Level_A,Level_B,Level_C,Level_D,ids
492,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB1583 hisB; imidazoleglycerol-phosphate dehydratase	K01693 hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19],NMB1583
493,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB1582 hisC; histidinol-phosphate aminotransferase	K00817 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],NMB1582
494,09100 Metabolism,09105 Amino acid metabolism,00340 Histidine metabolism [PATH:nme00340],NMB1581 hisD; histidinol dehydrogenase	K00013 hisD; histidinol dehydrogenase [EC:1.1.1.23],NMB1581
495,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:nme00350],NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
496,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:nme00350],NMB1582 hisC; histidinol-phosphate aminotransferase	K00817 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],NMB1582
497,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:nme00350],NMB1678 tyrB; aromatic-amino-acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NMB1678
498,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:nme00350],NMB1304 alcohol dehydrogenase	K00121 frmA; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1],NMB1304
499,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:nme00350],"NMB0546 adhP; alcohol dehydrogenase, propanol-preferring	K13953 adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]",NMB0546
501,09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:nme00350],NMB1488 gabD; succinate-semialdehyde dehydrogenase (NADP+)	K00135 gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],NMB1488
502,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:nme00360],NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
503,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:nme00360],NMB1582 hisC; histidinol-phosphate aminotransferase	K00817 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],NMB1582
504,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:nme00360],NMB1678 tyrB; aromatic-amino-acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NMB1678
505,09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:nme00360],"NMB0176 dadA; D-amino acid dehydrogenase, small subunit	K00285 dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]",NMB0176
506,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:nme00380],"NMB0956 sucB; 2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	K00658 DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]",NMB0956
507,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:nme00380],NMB0947 putative 2-oxoglutarate dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4],NMB0947
508,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:nme00380],"NMB0957 lpdA1; 2-oxoglutarate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB0957
509,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:nme00380],"NMB1344 lpdA2; pyruvate dehydrogenase, E3 component, lipoamide dehydrogenase	K00382 DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]",NMB1344
510,09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:nme00380],NMB0216 kat; catalase	K03781 katE; catalase [EC:1.11.1.6],NMB0216
511,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]","NMB0307 aroG; phospho-2-dehydro-3-deoxyheptonate aldolase, phe-sensitive	K01626 E2.5.1.54; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",NMB0307
512,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1814 aroB; 3-dehydroquinate synthase	K01735 aroB; 3-dehydroquinate synthase [EC:4.2.3.4],NMB1814
513,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1446 aroD; 3-dehydroquinate dehydratase	K03785 aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10],NMB1446
514,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0358 aroE; shikimate 5-dehydrogenase	K00014 aroE; shikimate dehydrogenase [EC:1.1.1.25],NMB0358
515,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1813 aroK; shikimate kinase	K00891 aroK; shikimate kinase [EC:2.7.1.71],NMB1813
516,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1432 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	K00800 aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],NMB1432
517,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1680 aroC; chorismate synthase	K01736 aroC; chorismate synthase [EC:4.2.3.5],NMB1680
518,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1021 trpE; anthranilate synthase component I	K01657 trpE; anthranilate synthase component I [EC:4.1.3.27],NMB1021
520,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0967 trpD; anthranilate phosphoribosyltransferase	K00766 trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18],NMB0967
521,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0688 trpF; N-(5'-phosphoribosyl)anthranilate isomerase	K01817 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24],NMB0688
522,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0275 trpC; indole-3-glycerol phosphate synthase	K01609 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48],NMB0275
523,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]","NMB0678 trpA; tryptophan synthase, alpha subunit	K01695 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]",NMB0678
524,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]","NMB0699 trpB; tryptophan synthase, beta subunit	K01696 trpB; tryptophan synthase beta chain [EC:4.2.1.20]",NMB0699
525,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0446 pheA; chorismate mutase/prephenate dehydratase	K14170 pheA; chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51],NMB0446
526,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0440 putative prephenate dehydrogenase	K04517 tyrA2; prephenate dehydrogenase [EC:1.3.1.12],NMB0440
527,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB0540 aspC; aspartate aminotransferase	K00813 aspC; aspartate aminotransferase [EC:2.6.1.1],NMB0540
528,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1582 hisC; histidinol-phosphate aminotransferase	K00817 hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9],NMB1582
529,09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:nme00400]",NMB1678 tyrB; aromatic-amino-acid aminotransferase	K00832 tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57],NMB1678
530,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:nme00410],NMB1282 panD; aspartate 1-decarboxylase	K01579 panD; aspartate 1-decarboxylase [EC:4.1.1.11],NMB1282
531,09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:nme00410],NMB0871 panC; pantoate--beta-alanine ligase	K01918 panC; pantoate--beta-alanine ligase [EC:6.3.2.1],NMB0871
532,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:nme00430],NMB1057 ggt; gamma-glutamyltranspeptidase	K00681 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13],NMB1057
533,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:nme00430],"NMB1476 gluD; glutamate dehydrogenase, NAD-specific	K00260 gudB; glutamate dehydrogenase [EC:1.4.1.2]",NMB1476
534,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:nme00430],NMB0631 putative phosphate acetyltransferase Pta	K13788 pta; phosphate acetyltransferase [EC:2.3.1.8],NMB0631
535,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:nme00430],NMB0435 ackA-1; acetate kinase	K00925 ackA; acetate kinase [EC:2.7.2.1],NMB0435
536,09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:nme00430],NMB1518 ackA-2; acetate kinase	K00925 ackA; acetate kinase [EC:2.7.2.1],NMB1518
537,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:nme00450],NMB0802 metB; cystathionine gamma-synthase	K01739 metB; cystathionine gamma-synthase [EC:2.5.1.48],NMB0802
538,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:nme00450],NMB0944 metH; 5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase	K00549 metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14],NMB0944
539,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:nme00450],NMB1324 trxB; thioredoxin reductase	K00384 trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9],NMB1324
541,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:nme00450],"NMB1191 cysN-2; sulfate adenylyltransferase, subunit 1	K00956 cysN; sulfate adenylyltransferase subunit 1 [EC:2.7.7.4]",NMB1191
542,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:nme00450],"NMB1154 cysD-1; sulfate adenylyltransferase, subunit 2	K00957 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]",NMB1154
543,09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:nme00450],"NMB1192 cysD-2; sulfate adenylyltransferase, subunit 2	K00957 cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]",NMB1192
545,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:nme00460],NMB1057 ggt; gamma-glutamyltranspeptidase	K00681 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13],NMB1057
546,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:nme00460],NMB1688 ansA; L-asparaginase I	K01424 E3.5.1.1; L-asparaginase [EC:3.5.1.1],NMB1688
547,09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:nme00460],NMB1055 glyA; serine hydroxymethyltransferase	K00600 glyA; glycine hydroxymethyltransferase [EC:2.1.2.1],NMB1055
548,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],NMB1651 alr; alanine racemase	K01775 alr; alanine racemase [EC:5.1.1.1],NMB1651
549,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],NMB0424 ddlB; D-alanine--D-alanine ligase	K01921 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4],NMB0424
550,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],NMB0458 murI; glutamate racemase	K01776 murI; glutamate racemase [EC:5.1.1.3],NMB0458
551,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],NMB0420 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	K01925 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],NMB0420
552,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],NMB0760 dapF; diaminopimelate epimerase	K01778 dapF; diaminopimelate epimerase [EC:5.1.1.7],NMB0760
553,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],NMB1976 lysA; diaminopimelate decarboxylase	K01586 lysA; diaminopimelate decarboxylase [EC:4.1.1.20],NMB1976
554,09100 Metabolism,09106 Metabolism of other amino acids,00470 D-Amino acid metabolism [PATH:nme00470],"NMB0176 dadA; D-amino acid dehydrogenase, small subunit	K00285 dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]",NMB0176
555,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB1057 ggt; gamma-glutamyltranspeptidase	K00681 ggt; gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13],NMB1057
558,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB1037 gshA; glutamate--cysteine ligase	K01919 gshA; glutamate--cysteine ligase [EC:6.3.2.2],NMB1037
559,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB1559 gshB; glutathione synthetase	K01920 gshB; glutathione synthase [EC:6.3.2.3],NMB1559
560,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB1416 pepN; aminopeptidase N	K01256 pepN; aminopeptidase N [EC:3.4.11.2],NMB1416
561,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],"NMB0920 icd; isocitrate dehydrogenase, NADP-dependent, monomeric type	K00031 IDH1; isocitrate dehydrogenase [EC:1.1.1.42]",NMB0920
562,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],"NMB0015 gnd; 6-phosphogluconate dehydrogenase, decarboxylating	K00033 PGD; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]",NMB0015
563,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB1392 zwf; glucose-6-phosphate 1-dehydrogenase	K00036 G6PD; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363],NMB1392
564,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB1621 gpxA; glutathione peroxidase	K00432 gpx; glutathione peroxidase [EC:1.11.1.9],NMB1621
566,09100 Metabolism,09106 Metabolism of other amino acids,00480 Glutathione metabolism [PATH:nme00480],NMB0869 hypothetical protein	K00797 speE; spermidine synthase [EC:2.5.1.16],NMB0869
567,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0178 lpxA; acyl-(acyl-carrier-protein)--UDP-N-acetylglucosamine O-acyltransferase	K00677 lpxA; UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129],NMB0178
568,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0017 envA; UDP-3-O-3-hydroxymyristoyl N-acetylglucosamine deacetylase	K02535 lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108],NMB0017
569,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0180 lpxD; UDP-3-O-(3-hydroxymyristoyl)-glucosamine N-acyltransferase	K02536 lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191],NMB0180
570,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],"NMB0544 conserved hypothetical protein	K03269 lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",NMB0544
571,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0199 lpxB; lipid-A-disaccharide synthase	K00748 lpxB; lipid-A-disaccharide synthase [EC:2.4.1.182],NMB0199
572,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0672 lpxK; tetraacyldisaccharide 4`-kinase	K00912 lpxK; tetraacyldisaccharide 4'-kinase [EC:2.7.1.130],NMB0672
573,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0352 sugar isomerase	K06041 kdsD; arabinose-5-phosphate isomerase [EC:5.3.1.13],NMB0352
574,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB1283 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase	K01627 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55],NMB1283
575,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0353 conserved hypothetical protein	K03270 kdsC; 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45],NMB0353
576,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0675 kdsB; 3-deoxy-D-manno-octulosonate cytidylyltransferase	K00979 kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38],NMB0675
577,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0014 kdtA; 3-deoxy-D-manno-octulosonic-acid transferase	K02527 kdtA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15],NMB0014
578,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB1418 HtrB/MsbB family protein	K02517 lpxL; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-],NMB1418
579,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB1801 HtrB/MsbB family protein	K02517 lpxL; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-],NMB1801
580,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB1638 YhbX/YhjW/YijP/YjdB family protein	K03760 eptA; lipid A ethanolaminephosphotransferase [EC:2.7.8.43],NMB1638
581,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB2090 gmhA; phosphoheptose isomerase	K03271 gmhA; D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28],NMB2090
582,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0825 putative ADP-heptose synthase	K21344 rfaE1; D-glycero-beta-D-manno-heptose-7-phosphate kinase [EC:2.7.1.167],NMB0825
583,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],"NMB2033 putative histidinol-phosphatase	K03273 gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",NMB2033
584,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB2076 aut; aut protein	K21345 rfaE2; D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase [EC:2.7.7.70],NMB2076
585,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB0828 rfaD; ADP-L-glycero-D-mannoheptose-6-epimerase	K03274 gmhD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20],NMB0828
586,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB2156 rfaC; heptosyltransferase I	K02841 waaC; lipopolysaccharide heptosyltransferase I [EC:2.4.99.23],NMB2156
587,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:nme00540],NMB1527 rfaF; ADP-heptose--LPS heptosyltransferase II	K02843 waaF; lipopolysaccharide heptosyltransferase II [EC:2.4.99.24],NMB1527
588,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0638 galU; UTP--glucose-1-phosphate uridylyltransferase	K00963 UGP2; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9],NMB0638
589,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0064 galE; UDP-glucose 4-epimerase	K01784 galE; UDP-glucose 4-epimerase [EC:5.1.3.2],NMB0064
590,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0062 rfbA-1; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0062
591,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0080 rfbA-2; glucose-1-phosphate thymidylyltransferase	K00973 rfbA; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],NMB0080
592,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],"NMB0063 rfbB-1; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0063
593,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],"NMB0079 rfbB-2; dTDP-D-glucose 4,6-dehydratase	K01710 rfbB; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]",NMB0079
594,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],"NMB0081 dTDP-4-keto-6-deoxy-D-glucose-3	K01790 rfbC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",NMB0081
595,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0756 putative dTDP-L-rhamnose synthase	K00067 rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133],NMB0756
597,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0038 glmU; UDP-N-acetylglucosamine pyrophosphorylase	K04042 glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157],NMB0038
598,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0070 synX; polysialic acid capsule biosynthesis protein SynX	K08068 siaA; UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183],NMB0070
599,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0068 siaC; polysialic acid capsule biosynthesis protein SiaC	K01654 neuB; N-acetylneuraminate synthase [EC:2.5.1.56],NMB0068
600,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:nme00541],NMB0069 siaB; polysialic acid capsule biosynthesis protein SiaB	K00983 neuA; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43],NMB0069
602,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0011 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	K00790 murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7],NMB0011
603,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0811 murB; UDP-N-acetylpyruvoylglucosamine reductase	K00075 murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],NMB0811
604,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0423 murC; UDP-N-acetylmuramate--alanine ligase	K01924 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],NMB0423
605,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0420 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	K01925 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9],NMB0420
606,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],"NMB0414 murE; UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	K01928 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]",NMB0414
607,09100 Metabolism,09107 Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:nme00550],NMB0424 ddlB; D-alanine--D-alanine ligase	K01921 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4],NMB0424
